Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Cp_V2_contig_8239	.	Cp_V2_contig_8239	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_824	.	Cp_V2_contig_824	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8240	.	Cp_V2_contig_8240	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8241	.	Cp_V2_contig_8241	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8242	.	Cp_V2_contig_8242	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8243	.	Cp_V2_contig_8243	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8244	.	Cp_V2_contig_8244	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8245	.	Cp_V2_contig_8245	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8246	.	Cp_V2_contig_8246	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8247	.	Cp_V2_contig_8247	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8248	.	Cp_V2_contig_8248	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8249	.	Cp_V2_contig_8249	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_825	.	Cp_V2_contig_825	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8250	.	Cp_V2_contig_8250	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8251	.	Cp_V2_contig_8251	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8252	.	Cp_V2_contig_8252	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8253	.	Cp_V2_contig_8253	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8254	.	Cp_V2_contig_8254	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8255	.	Cp_V2_contig_8255	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8256	.	Cp_V2_contig_8256	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8257	.	Cp_V2_contig_8257	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8258	.	Cp_V2_contig_8258	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8259	.	Cp_V2_contig_8259	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_826	.	Cp_V2_contig_826	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8260	.	Cp_V2_contig_8260	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8261	.	Cp_V2_contig_8261	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8262	.	Cp_V2_contig_8262	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8263	.	Cp_V2_contig_8263	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8264	.	Cp_V2_contig_8264	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8265	.	Cp_V2_contig_8265	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8266	.	Cp_V2_contig_8266	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8267	.	Cp_V2_contig_8267	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8268	.	Cp_V2_contig_8268	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8269	.	Cp_V2_contig_8269	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_827	.	Cp_V2_contig_827	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8270	.	Cp_V2_contig_8270	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8271	.	Cp_V2_contig_8271	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8272	.	Cp_V2_contig_8272	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8273	.	Cp_V2_contig_8273	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8274	.	Cp_V2_contig_8274	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8275	.	Cp_V2_contig_8275	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8276	.	Cp_V2_contig_8276	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8277	.	Cp_V2_contig_8277	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8278	.	Cp_V2_contig_8278	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8279	.	Cp_V2_contig_8279	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_828	.	Cp_V2_contig_828	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8280	.	Cp_V2_contig_8280	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8281	.	Cp_V2_contig_8281	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8282	.	Cp_V2_contig_8282	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8283	.	Cp_V2_contig_8283	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8284	.	Cp_V2_contig_8284	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8285	.	Cp_V2_contig_8285	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8286	.	Cp_V2_contig_8286	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8287	.	Cp_V2_contig_8287	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8288	.	Cp_V2_contig_8288	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8289	.	Cp_V2_contig_8289	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_829	.	Cp_V2_contig_829	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8290	.	Cp_V2_contig_8290	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8291	.	Cp_V2_contig_8291	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8292	.	Cp_V2_contig_8292	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8293	.	Cp_V2_contig_8293	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8294	.	Cp_V2_contig_8294	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8295	.	Cp_V2_contig_8295	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8296	.	Cp_V2_contig_8296	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8297	.	Cp_V2_contig_8297	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8298	.	Cp_V2_contig_8298	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8299	.	Cp_V2_contig_8299	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_83	.	Cp_V2_contig_83	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_830	.	Cp_V2_contig_830	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8300	.	Cp_V2_contig_8300	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8301	.	Cp_V2_contig_8301	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8302	.	Cp_V2_contig_8302	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8303	.	Cp_V2_contig_8303	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8304	.	Cp_V2_contig_8304	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8305	.	Cp_V2_contig_8305	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8306	.	Cp_V2_contig_8306	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8307	.	Cp_V2_contig_8307	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8308	.	Cp_V2_contig_8308	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8309	.	Cp_V2_contig_8309	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_831	.	Cp_V2_contig_831	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8310	.	Cp_V2_contig_8310	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8311	.	Cp_V2_contig_8311	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8312	.	Cp_V2_contig_8312	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8313	.	Cp_V2_contig_8313	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8314	.	Cp_V2_contig_8314	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8315	.	Cp_V2_contig_8315	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8316	.	Cp_V2_contig_8316	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8317	.	Cp_V2_contig_8317	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8318	.	Cp_V2_contig_8318	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8319	.	Cp_V2_contig_8319	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_832	.	Cp_V2_contig_832	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8320	.	Cp_V2_contig_8320	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8321	.	Cp_V2_contig_8321	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8322	.	Cp_V2_contig_8322	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8323	.	Cp_V2_contig_8323	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8324	.	Cp_V2_contig_8324	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8325	.	Cp_V2_contig_8325	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8326	.	Cp_V2_contig_8326	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8327	.	Cp_V2_contig_8327	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8328	.	Cp_V2_contig_8328	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8329	.	Cp_V2_contig_8329	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_833	.	Cp_V2_contig_833	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8330	.	Cp_V2_contig_8330	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8331	.	Cp_V2_contig_8331	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8332	.	Cp_V2_contig_8332	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8333	.	Cp_V2_contig_8333	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8334	.	Cp_V2_contig_8334	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8335	.	Cp_V2_contig_8335	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8336	.	Cp_V2_contig_8336	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8337	.	Cp_V2_contig_8337	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8338	.	Cp_V2_contig_8338	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8339	.	Cp_V2_contig_8339	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_834	.	Cp_V2_contig_834	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8340	.	Cp_V2_contig_8340	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8341	.	Cp_V2_contig_8341	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8342	.	Cp_V2_contig_8342	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8343	.	Cp_V2_contig_8343	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8344	.	Cp_V2_contig_8344	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8345	.	Cp_V2_contig_8345	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8346	.	Cp_V2_contig_8346	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8347	.	Cp_V2_contig_8347	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8348	.	Cp_V2_contig_8348	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8349	.	Cp_V2_contig_8349	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_835	.	Cp_V2_contig_835	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8350	.	Cp_V2_contig_8350	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8351	.	Cp_V2_contig_8351	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8352	.	Cp_V2_contig_8352	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8353	.	Cp_V2_contig_8353	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8354	.	Cp_V2_contig_8354	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8355	.	Cp_V2_contig_8355	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8356	.	Cp_V2_contig_8356	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8357	.	Cp_V2_contig_8357	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8358	.	Cp_V2_contig_8358	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8359	.	Cp_V2_contig_8359	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_836	.	Cp_V2_contig_836	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8360	.	Cp_V2_contig_8360	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8361	.	Cp_V2_contig_8361	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8362	.	Cp_V2_contig_8362	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8363	.	Cp_V2_contig_8363	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8364	.	Cp_V2_contig_8364	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8365	.	Cp_V2_contig_8365	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8366	.	Cp_V2_contig_8366	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8367	.	Cp_V2_contig_8367	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8368	.	Cp_V2_contig_8368	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8369	.	Cp_V2_contig_8369	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_837	.	Cp_V2_contig_837	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8370	.	Cp_V2_contig_8370	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8371	.	Cp_V2_contig_8371	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8372	.	Cp_V2_contig_8372	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8373	.	Cp_V2_contig_8373	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8374	.	Cp_V2_contig_8374	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8375	.	Cp_V2_contig_8375	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8376	.	Cp_V2_contig_8376	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8377	.	Cp_V2_contig_8377	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8378	.	Cp_V2_contig_8378	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8379	.	Cp_V2_contig_8379	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_838	.	Cp_V2_contig_838	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8380	.	Cp_V2_contig_8380	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8381	.	Cp_V2_contig_8381	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8382	.	Cp_V2_contig_8382	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8383	.	Cp_V2_contig_8383	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8384	.	Cp_V2_contig_8384	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8385	.	Cp_V2_contig_8385	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8386	.	Cp_V2_contig_8386	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8387	.	Cp_V2_contig_8387	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8388	.	Cp_V2_contig_8388	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8389	.	Cp_V2_contig_8389	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_839	.	Cp_V2_contig_839	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8390	.	Cp_V2_contig_8390	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8391	.	Cp_V2_contig_8391	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8392	.	Cp_V2_contig_8392	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8393	.	Cp_V2_contig_8393	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8394	.	Cp_V2_contig_8394	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8395	.	Cp_V2_contig_8395	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8396	.	Cp_V2_contig_8396	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8397	.	Cp_V2_contig_8397	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8398	.	Cp_V2_contig_8398	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8399	.	Cp_V2_contig_8399	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_84	.	Cp_V2_contig_84	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_840	.	Cp_V2_contig_840	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8400	.	Cp_V2_contig_8400	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8401	.	Cp_V2_contig_8401	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8402	.	Cp_V2_contig_8402	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8403	.	Cp_V2_contig_8403	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8404	.	Cp_V2_contig_8404	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8405	.	Cp_V2_contig_8405	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8406	.	Cp_V2_contig_8406	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8407	.	Cp_V2_contig_8407	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8408	.	Cp_V2_contig_8408	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8409	.	Cp_V2_contig_8409	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_841	.	Cp_V2_contig_841	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8410	.	Cp_V2_contig_8410	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8411	.	Cp_V2_contig_8411	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8412	.	Cp_V2_contig_8412	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8413	.	Cp_V2_contig_8413	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8414	.	Cp_V2_contig_8414	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8415	.	Cp_V2_contig_8415	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8416	.	Cp_V2_contig_8416	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8417	.	Cp_V2_contig_8417	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8418	.	Cp_V2_contig_8418	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8419	.	Cp_V2_contig_8419	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_842	.	Cp_V2_contig_842	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8420	.	Cp_V2_contig_8420	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8421	.	Cp_V2_contig_8421	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8422	.	Cp_V2_contig_8422	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8423	.	Cp_V2_contig_8423	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8424	.	Cp_V2_contig_8424	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8425	.	Cp_V2_contig_8425	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8426	.	Cp_V2_contig_8426	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8427	.	Cp_V2_contig_8427	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8428	.	Cp_V2_contig_8428	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8429	.	Cp_V2_contig_8429	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_843	.	Cp_V2_contig_843	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8430	.	Cp_V2_contig_8430	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8431	.	Cp_V2_contig_8431	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8432	.	Cp_V2_contig_8432	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8433	.	Cp_V2_contig_8433	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8434	.	Cp_V2_contig_8434	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8435	.	Cp_V2_contig_8435	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8436	.	Cp_V2_contig_8436	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8437	.	Cp_V2_contig_8437	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8438	.	Cp_V2_contig_8438	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8439	.	Cp_V2_contig_8439	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_844	.	Cp_V2_contig_844	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8440	.	Cp_V2_contig_8440	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8441	.	Cp_V2_contig_8441	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8442	.	Cp_V2_contig_8442	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8443	.	Cp_V2_contig_8443	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8444	.	Cp_V2_contig_8444	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8445	.	Cp_V2_contig_8445	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8446	.	Cp_V2_contig_8446	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8447	.	Cp_V2_contig_8447	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8448	.	Cp_V2_contig_8448	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8449	.	Cp_V2_contig_8449	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_845	.	Cp_V2_contig_845	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8450	.	Cp_V2_contig_8450	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8451	.	Cp_V2_contig_8451	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8452	.	Cp_V2_contig_8452	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8453	.	Cp_V2_contig_8453	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8454	.	Cp_V2_contig_8454	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8455	.	Cp_V2_contig_8455	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8456	.	Cp_V2_contig_8456	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8457	.	Cp_V2_contig_8457	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8458	.	Cp_V2_contig_8458	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8459	.	Cp_V2_contig_8459	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_846	.	Cp_V2_contig_846	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8460	.	Cp_V2_contig_8460	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8461	.	Cp_V2_contig_8461	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8462	.	Cp_V2_contig_8462	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8463	.	Cp_V2_contig_8463	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8464	.	Cp_V2_contig_8464	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8465	.	Cp_V2_contig_8465	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8466	.	Cp_V2_contig_8466	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8467	.	Cp_V2_contig_8467	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8468	.	Cp_V2_contig_8468	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8469	.	Cp_V2_contig_8469	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_847	.	Cp_V2_contig_847	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8470	.	Cp_V2_contig_8470	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8471	.	Cp_V2_contig_8471	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8472	.	Cp_V2_contig_8472	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8473	.	Cp_V2_contig_8473	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8474	.	Cp_V2_contig_8474	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8475	.	Cp_V2_contig_8475	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8476	.	Cp_V2_contig_8476	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8477	.	Cp_V2_contig_8477	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8478	.	Cp_V2_contig_8478	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8479	.	Cp_V2_contig_8479	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_848	.	Cp_V2_contig_848	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8480	.	Cp_V2_contig_8480	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8481	.	Cp_V2_contig_8481	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8482	.	Cp_V2_contig_8482	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8483	.	Cp_V2_contig_8483	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8484	.	Cp_V2_contig_8484	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8485	.	Cp_V2_contig_8485	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8486	.	Cp_V2_contig_8486	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8487	.	Cp_V2_contig_8487	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8488	.	Cp_V2_contig_8488	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8489	.	Cp_V2_contig_8489	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_849	.	Cp_V2_contig_849	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8490	.	Cp_V2_contig_8490	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8491	.	Cp_V2_contig_8491	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8492	.	Cp_V2_contig_8492	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8493	.	Cp_V2_contig_8493	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8494	.	Cp_V2_contig_8494	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8495	.	Cp_V2_contig_8495	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8496	.	Cp_V2_contig_8496	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8497	.	Cp_V2_contig_8497	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8498	.	Cp_V2_contig_8498	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8499	.	Cp_V2_contig_8499	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_85	.	Cp_V2_contig_85	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_850	.	Cp_V2_contig_850	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8500	.	Cp_V2_contig_8500	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8501	.	Cp_V2_contig_8501	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8502	.	Cp_V2_contig_8502	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8503	.	Cp_V2_contig_8503	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8504	.	Cp_V2_contig_8504	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8505	.	Cp_V2_contig_8505	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_8506	.	Cp_V2_contig_8506	+	1	1000	0.0	0.0	0.0
